2025-02-24  *18:02:56,64QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.00188,-27.257607,,,,
Informer,0.001788,-27.476784,,,,
2025-02-24  *18:22:12,64QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.001318,-28.799984,,,,
Informer,0.001611,-27.92919,,,,
2025-02-24  *18:48:14,64QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.006376,-21.954767,,,,
Informer,0.006459,-21.898441,,,,
2025-02-24  *19:31:41,64QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.006048,-22.184088,,,,
Informer,0.006086,-22.156975,,,,
2025-02-24  *20:15:16,64QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.042243,-13.742417,,,,
Informer,0.042905,-13.674942,,,,
2025-02-24  *21:34:31,64QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.027692,-15.576444,,,,
Informer,0.028118,-15.510208,,,,
,,,,,,
###,8:08,original,,,,
2025-02-25  *05:21:51,sample rate:100,band width:Ka,memory depth:5,,,
Transformer,0.013482,-18.702509,,,,
Informer,0.009997,-20.001366,,,,
2025-02-25  *05:23:04,sample rate:100,band width:Ka,memory depth:10,,,
Transformer,0.0057,-22.44107,,,,
Informer,0.006166,-22.099934,,,,
2025-02-25  *05:24:30,sample rate:100,band width:QV,memory depth:5,,,
Transformer,0.006098,-22.148315,,,,
Informer,0.005583,-22.531015,,,,
2025-02-25  *05:25:38,sample rate:100,band width:QV,memory depth:10,,,
Transformer,0.004464,-23.50323,,,,
Informer,0.005086,-22.935888,,,,
2025-02-25  *05:27:01,sample rate:200,band width:Ka,memory depth:5,,,
Transformer,0.038028,-14.198932,,,,
Informer,0.037417,-14.269342,,,,
2025-02-25  *05:28:41,sample rate:200,band width:Ka,memory depth:10,,,
Transformer,0.035141,-14.541912,,,,
Informer,0.035567,-14.489494,,,,
2025-02-25  *05:30:42,sample rate:200,band width:QV,memory depth:5,,,
Transformer,0.010437,-19.814117,,,,
Informer,0.010192,-19.91748,,,,
2025-02-25  *05:32:18,sample rate:200,band width:QV,memory depth:10,,,
Transformer,0.009324,-20.304148,,,,
Informer,0.009767,-20.102455,,,,
2025-02-25  *05:34:26,16QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.003068,-25.132122,,,,
Informer,0.005013,-22.999443,,,,
2025-02-25  *05:35:23,16QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.002873,-25.417091,,,,
Informer,0.007324,-21.352638,,,,
2025-02-25  *05:36:32,16QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.006182,-22.08895,,,,
Informer,0.007547,-21.222488,,,,
2025-02-25  *05:38:12,16QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.005584,-22.530212,,,,
Informer,0.008509,-20.701227,,,,
2025-02-25  *05:40:21,16QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.039808,-14.000311,,,,
Informer,0.04012,-13.966425,,,,
2025-02-25  *05:43:14,16QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.024789,-16.05746,,,,
Informer,0.026202,-15.816647,,,,
2025-02-25  *05:46:36,64QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.001787,-27.4794,,,,
Informer,0.00165,-27.825396,,,,
2025-02-25  *05:47:37,64QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.00121,-29.173384,,,,
Informer,0.001588,-27.99261,,,,
2025-02-25  *05:48:42,64QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.005531,-22.571709,,,,
Informer,0.005632,-22.49368,,,,
2025-02-25  *05:50:31,64QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.004896,-23.101809,,,,
Informer,0.005177,-22.859108,,,,
2025-02-25  *05:52:25,64QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.039958,-13.983944,,,,
Informer,0.040541,-13.921106,,,,
2025-02-25  *05:55:16,64QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.025049,-16.0121,,,,
Informer,0.025546,-15.926799,,,,
,,,,,,
###,8:02,enhancement,,,,
2025-02-25  *08:55:56,sample rate:100,band width:Ka,memory depth:5,,,
Transformer,0.018185,-17.402866,,,,
Informer,0.019247,-17.156418,,,,
2025-02-25  *09:19:43,sample rate:100,band width:Ka,memory depth:10,,,
Transformer,0.01237,-19.076365,,,,
Informer,0.020045,-16.97989,,,,
2025-02-25  *09:41:17,sample rate:100,band width:QV,memory depth:5,,,
Transformer,0.016334,-17.869131,,,,
Informer,0.015028,-18.231043,,,,
2025-02-25  *10:19:32,sample rate:100,band width:QV,memory depth:10,,,
Transformer,0.017478,-17.57515,,,,
Informer,0.025783,-15.886671,,,,
2025-02-25  *10:49:07,sample rate:200,band width:Ka,memory depth:5,,,
Transformer,0.037963,-14.20638,,,,
Informer,0.040016,-13.97768,,,,
2025-02-25  *11:28:04,sample rate:200,band width:Ka,memory depth:10,,,
Transformer,0.038805,-14.111109,,,,
Informer,0.045076,-13.460562,,,,
2025-02-25  *12:15:26,sample rate:200,band width:QV,memory depth:5,,,
Transformer,0.016481,-17.83018,,,,
Informer,0.020542,-16.873549,,,,
2025-02-25  *12:54:15,sample rate:200,band width:QV,memory depth:10,,,
Transformer,0.019583,-17.081282,,,,
Informer,0.031858,-14.967821,,,,
2025-02-25  *13:41:22,16QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.000834,-30.788193,,,,
Informer,0.000604,-32.18962,,,,
2025-02-25  *14:17:03,16QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.001026,-29.890244,,,,
Informer,0.000897,-30.473919,,,,
2025-02-25  *14:49:45,16QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.000189,-37.244717,,,,
Informer,0.000416,-33.812965,,,,
2025-02-25  *15:45:41,16QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.000255,-35.9424,,,,
Informer,0.000574,-32.41318,,,,
2025-02-25  *16:41:22,16QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.003528,-24.524155,,,,
Informer,0.003488,-24.57473,,,,
2025-02-25  *18:33:00,16QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.002078,-26.822798,,,,
Informer,0.002088,-26.801779,,,,
2025-02-25  *20:13:07,64QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.002355,-26.279852,,,,
Informer,0.002473,-26.068613,,,,
2025-02-25  *20:36:34,64QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.001534,-28.141197,,,,
Informer,0.002877,-25.410278,,,,
2025-02-25  *20:54:22,64QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.005851,-22.327736,,,,
Informer,0.005867,-22.315895,,,,
2025-02-25  *21:36:31,64QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.005588,-22.527592,,,,
Informer,0.005786,-22.37635,,,,
2025-02-25  *22:25:06,64QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.03447,-14.625611,,,,
Informer,0.033481,-14.75202,,,,
2025-02-25  *23:44:19,64QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.021944,-16.586891,,,,
Informer,0.021458,-16.684052,,,,
,,,,,,
###,8:08,enhancement,,,,
2025-02-26  *04:09:48,sample rate:100,band width:Ka,memory depth:5,,,
Transformer,0.018801,-17.258097,,,,
Informer,0.018842,-17.24869,,,,
2025-02-26  *04:10:56,sample rate:100,band width:Ka,memory depth:10,,,
Transformer,0.01187,-19.255375,,,,
Informer,0.018047,-17.435972,,,,
2025-02-26  *04:12:20,sample rate:100,band width:QV,memory depth:5,,,
Transformer,0.017279,-17.624716,,,,
Informer,0.01588,-17.991552,,,,
2025-02-26  *04:13:26,sample rate:100,band width:QV,memory depth:10,,,
Transformer,0.018207,-17.39766,,,,
Informer,0.026517,-15.764771,,,,
2025-02-26  *04:14:53,sample rate:200,band width:Ka,memory depth:5,,,
Transformer,0.03927,-14.059446,,,,
Informer,0.040568,-13.918169,,,,
2025-02-26  *04:16:28,sample rate:200,band width:Ka,memory depth:10,,,
Transformer,0.039728,-14.00902,,,,
Informer,0.04372,-13.593231,,,,
2025-02-26  *04:18:29,sample rate:200,band width:QV,memory depth:5,,,
Transformer,0.015945,-17.97374,,,,
Informer,0.019199,-17.167221,,,,
2025-02-26  *04:20:04,sample rate:200,band width:QV,memory depth:10,,,
Transformer,0.019166,-17.174606,,,,
Informer,0.03031,-15.184175,,,,
2025-02-26  *04:21:59,16QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.000903,-30.443266,,,,
Informer,0.000645,-31.905071,,,,
2025-02-26  *04:23:52,16QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.001115,-29.52917,,,,
Informer,0.00089,-30.504704,,,,
2025-02-26  *04:25:58,16QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.000166,-37.809586,,,,
Informer,0.000363,-34.400204,,,,
2025-02-26  *04:29:30,16QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.000208,-36.809723,,,,
Informer,0.00048,-33.188526,,,,
2025-02-26  *04:33:25,16QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.003228,-24.911158,,,,
Informer,0.003132,-25.042437,,,,
2025-02-26  *04:58:28,16QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.00183,-27.375143,,,,
Informer,0.00183,-27.374937,,,,
2025-02-26  *05:03:21,64QAM,frequency1:1G,frequency2:5G,memory depth:5,,
Transformer,0.002299,-26.384687,,,,
Informer,0.0025,-26.020298,,,,
2025-02-26  *05:04:15,64QAM,frequency1:1G,frequency2:5G,memory depth:10,,
Transformer,0.001567,-28.048706,,,,
Informer,0.003497,-24.562618,,,,
2025-02-26  *05:05:13,64QAM,frequency1:2G,frequency2:10G,memory depth:5,,
Transformer,0.005115,-22.911444,,,,
Informer,0.005106,-22.919085,,,,
2025-02-26  *05:06:46,64QAM,frequency1:2G,frequency2:10G,memory depth:10,,
Transformer,0.004606,-23.367231,,,,
Informer,0.004745,-23.237791,,,,
2025-02-26  *05:08:28,64QAM,frequency1:4G,frequency2:20G,memory depth:5,,
Transformer,0.03275,-14.847832,,,,
Informer,0.031758,-14.981464,,,,
2025-02-26  *05:11:01,64QAM,frequency1:4G,frequency2:20G,memory depth:10,,
Transformer,0.019968,-16.996622,,,,
Informer,0.019643,-17.06795,,,,
